sample_name,cluster,CD11b median,CD11c median,CD123 median,CD127 median,CD14 median,CD16 median,CD183_CXCR3 median,CD185_CXCR5 median,CD19 median,CD192_CCR2 median,CD194_CCR4 median,CD195_CCR5 median,CD197_CCR7 median,CD25 median,CD27 median,CD28 median,CD3 median,CD33 median,CD38 median,CD4 median,CD44 median,CD45RA median,CD45RO median,CD56 median,CD57 median,CD8 median,CD80 median,CD86 median,GranzymeB median,HLA-DR median,IFNB median,IFNg median,IL-10 median,IL-17A median,IL-1b median,IL-2 median,Mip1B_CCL4 median,PD-1 median,T-bet median,TGFb median,TNFa median
2248_Unstim,I13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2248_Unstim,I14,0,0.495,2.24,0,0.0556,0,0.0227,0,0,1.24,0,1.58,1.66,4.15,0.463,0.182,0,1.12,2.5,0.193,3.99,2.2,0,0,0.196,0,0.154,2.46,1.71,6.37,0.624,0,0.0192,0,0,0,0.276,0,0.191,0.253,0
2248_Unstim,I15,0.199,3.95,3.23,1.57,0.241,0,0,0,0.0429,1.39,0.0008358999,1.31,2.13,0.397,0.779,0,0.112,2.72,2.88,0.401,3.74,2.01,0.767,0,0.321,0.112,0.787,3.98,0.0817,6.53,0.199,0,0.17,0,0,0,0.126,0,0.403,0.232,0
2248_Unstim,I16,0.707,3.31,2.86,0,0.233,0.0388,0.109,0,0.034,3.45,0.01,0.657,0.289,0.00586,0.208,0.0715,0,2.61,3.19,0.257,4.27,1.9,0.498,0,0.449,0,0.0904,2.34,0.161,6.25,0.752,0,0.16,0,0.137,0,0.571,0,0.236,0.304,0.00207
2248_Unstim,I17,1.47,2.15,0.647,0,0.538,0.59,0.296,0,0.0964,3.11,0.047,0.209,0.121,0.12,0.0118,0,0,1.42,2.61,0.331,2.23,0.21,1.73,0.119,0.256,0,0,0.718,0,5.49,0.417,0,0.124,0,0.0324,0,0.196,0,0,0.287,0
2248_Unstim,I18,0.131,4.11,2.04,0.962,0.136,0,0.201,0,0.108,1.89,0.00046615893,0.0256,3.48,3.61,0.291,0.26,0,2.01,3.25,0.32,3.97,2.07,0.289,0.124,0.63,0,0.642,4.43,0.316,6.8,0,0,0.116,0,0.0127,0.0329,0.24,0,0.258,0.271,0.0116
2248_Unstim,I19,1.08,3.14,2.51,0,0.421,0.101,0.0983,0,0.3,3.45,0.0272,1.86,0.315,0,0.318,0.209,0,2.56,3.24,0.147,4.37,1.26,1.08,0,0.635,0,0.416,1.35,0.102,6.52,0.0602,0.00000623289,0.109,0,4.18,0,2.45,0.032,0.579,0.531,0.0178
2248_Unstim,I20,1.32,3.36,2.59,0,1.1,0.0994,0.157,0,0.319,3.33,0.241,0.34,0.25,0.0227,0.267,0,0,2.88,3.3,0.304,4.18,1.48,0.911,0.0864,0.452,0.109,0.117,1.62,0.0333,5.96,0.707,0.0000030997198,0.163,0.0436,2.5,0.00363,2.94,0,0.345,0.287,0.38
2248_Unstim,I21,0.295,0.623,2.86,0,0,0,3.02,0,0,2.49,3.17,0.21,1.95,3.3,0,0,0,0.7,2.6,0,3.95,2.32,0.163,0.202,1.39,0,1.23,0,0.658,6.06,2.38,0.000022274999,0.285,0.25,0.927,0,0.705,0,1.2,1.73,0
2248_Unstim,I22,1.65,2.11,2.8,0.32,0.512,0.208,0.843,0.117,0.48,3.31,0,1.23,0.117,0.274,0,0.861,0,2.6,2.79,0.301,4.06,0.849,1.87,0.172,0.868,0.286,0,0.712,0.351,6.36,0.975,0,0.382,0.0625,4.01,0.0719,4.2,0.182,1.31,0.689,0.285
2248_Unstim,I23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2248_Unstim,I24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2248_Unstim,I25,1.28,3.71,2.86,0.337,0.777,0.017,0.48,0.0455,0.281,2.41,0.182,0.419,0.957,3.48,0.14,0.512,0,2.83,2.98,0.114,4.33,1.36,1.57,0.0749,0.14,0.329,0.734,2.01,1.56,6.49,0.232,0.0809,0.64,0.14,5.77,0.0773,3.8,0.347,1.17,0.564,0.189
2248_Unstim,I26,2.08,2.95,1.99,0.312,0.464,1.19,0.205,0.0386,0.201,3.58,0.08,0.507,0,0,0,1.14,0.582,2.78,3.6,0.966,4.13,1.44,2.12,1.67,0.474,0.576,0.265,2.63,0.0865,5.89,0.609,0.0289,0.225,0.191,4.76,0.161,5.27,0.308,0.588,0.348,5.36
2282_Unstim,I01,0,0.00000710904,0,1.35,0,0,0,0,0,0,1.91,0,3.06,1.29,2.37,1.9,0.388,0,0.000033361,2.75,2.91,0.00043811792,2.97,0,0.109,0.0212,0,0,0,0.497,0.382,0,0,0,0,0,0.109,0,0.00732,0.000000623303,0
2282_Unstim,I02,0,0.00000456262,0,1.23,0,0,0,0,0,0,0,0,3.69,0,3.16,1.39,0.44,0,0.233,0.0000946992,2.73,1.95,0.238,0,0.0907,1.96,0,0,0,0.163,0.352,0,0,0,0,0,0.124,0,0.11,0,0
2282_Unstim,I03,0.666,3.22,0,0,0,0.648,0,0,0,0,0,0,0.746,0.817,0.393,0,0,0.4,1.92,0,3.56,0.846,0.505,4.24,0.0116,0.144,0,0,1.49,2.32,0.517,0,0,0,0,0,0.015,0,1.23,0.111,0
2282_Unstim,I04,0.679,2.4,0,0,0,3.6,0,0,0,0,0,0,0.188,0,0,0,0,0,3.05,0,1.94,2.13,0,2.93,0.242,0.688,0,0,3.35,0.9,0.321,0,0,0,0,0,0.0483,0,1.43,0.165,0
2282_Unstim,I05,0.645,1.9,0,0,0,3.85,0,0,0,0,0,0,0.183,0,0,0.0148,0,0,3,0.2,1.48,2.61,0,2.51,4.99,0.731,0,0,3.37,0.286,0.212,0,0.0092,0,0,0,0.196,0,1.22,0.163,0.00698
2282_Unstim,I06,0.373,0.0794,0.521,0,0,0,0,0,0,0,0.0337,0,0.227,3.64,0,0,0,1.44,1.15,0.135,2.63,0.0476,0.575,0,0.123,0,0,0,0,0.777,0.58,0,0,0,0,0,0,0,0,0.0645,0
2282_Unstim,I07,0,0.000251576,1.17,0,0,0,0,0,0,0,0,0.12,0,4.27,0,0,0,0.921,1.08,0,3.32,0,0.69,0,0,0,0,0,0,5,0.576,0,0,0,0.0736,0,0.0192,0,0,0.15,0
2282_Unstim,I08,0,0.0000960682,0.755,0,0,0,0,0,0,0,0,0,0,0.212,0,0,0,0.875,1.43,0,2.81,0,0.663,0,0,0,0,0,0,4.84,0.561,0,0,0,0,0,0,0,0,0.14,0
2282_Unstim,I09,0,0.00001725595,0.109,0,0,0,0,0,0,0,0.126,0,0.121,0.796,0,0,0,0.425,1.48,0.0206,1.18,0.0215,0.374,0,0,0,0,0,0,1.93,0.987,0,0.0235,0,0,0,0.0095,0,0,0.24,0
2282_Unstim,I10,0.0755,0.505,0,0,0,0,1.26,0,0,0,0.245,0,0.503,0,0,0,0,0,2.07,0,0.609,1.12,0.0277,0.242,0.65,0.00019233741,0,0,3.71,0.0934,0.154,0,0.0539,0,0,0,0.191,0,0.358,0.649,0
2282_Unstim,I11,0.000000988166,0.0455,0,0,0,0,0,0.123,1.11,0,0,0.43,2.85,1.67,1.12,0.0000013910401,0,0,0.329,0,2.57,2.92,0,0,0,0.0325,0.216,0,0.0123,5.77,0,0,0,0,0,0,0,0.000009576082,0,0.217,0
2282_Unstim,I12,0.253,2.47,0.565,0,0,0.0117,3.06,0,0,0.956,0.346,0.227,1.43,0,0,0,0,0.726,1.18,0.472,1.19,0.216,0.751,0,0,0,0,0.889,0,4.79,0.133,0,0,0,0,0,0.147,0,0,0.136,0
2282_Unstim,I13,1.77,4.25,3.2,0.419,0.146,4.27,0.724,0,0,0.879,0,1.9,0.497,1.57,0,0.828,0.288,0.581,3.94,1.28,5.1,2.48,1.33,3.31,0.418,1.81,2.41,1.29,3.64,4.79,1.4,0,0,0,5.23,0,3.77,0.371,2.54,1.27,2.33
2282_Unstim,I14,0.0158,0.00019806661,1.33,0.0265,0,0,0.254,0,0,0.039,0,1.6,1.79,4.91,0.891,0.125,0,1.07,3.18,0.174,3.87,1.78,0,0,0.434,0,0.443,1.8,3.52,6.02,1.13,0.14,0.189,0,0,0.0051,0.944,0.0909,0,0.153,0
2282_Unstim,I15,0.655,4.41,4.48,0.0637,0.306,0.254,0.0418,0,0.133,0.108,0,2.27,0.116,0.215,0.364,0.132,0,1.75,1.31,0.536,4.84,1.61,1.56,0.00193,0.57,0.135,1.64,3.03,0.147,6.34,0.947,0,0.132,0,1.13,0.0056,3.47,0,0.2,0.351,0
2282_Unstim,I16,1.55,3.25,2.42,0,0.373,0,0,0,0,1.3,0.068,1.24,0.378,0.0817,0.381,0.0793,0,2.35,2.32,0.349,4.12,0.353,2.29,0,0.314,0,0.136,1.29,0.0528,5.77,0.964,0,0.0602,0,1.23,0,1.38,0,0.0992,0.423,0.0397
2282_Unstim,I17,2.02,2.73,0.48,0,0.308,0,0,0,0,1.1,0,0.173,0.284,0.00809,0.119,0.00905,0,2.15,2.35,0.284,2.89,0.0501,2.44,0,0.293,0,0.00245,0.659,0,5,0.933,0,0.114,0,1.02,0,0.758,0,0.047,0.285,0
2282_Unstim,I18,0.328,3.59,2.02,0.797,0,0,0.494,0.104,0.0396,0.585,0,2.99,4.6,3.63,1.31,0.663,0,2.82,2.57,0.51,4.62,0.662,1.94,0.0352,0.715,0.0221,2.2,4.97,0.634,8.05,0,0.0000335407,0.121,0.0508,1.48,0,0.532,0.0233,0.63,0.149,0.168
2282_Unstim,I19,1.24,4.45,3.74,0.393,0.323,0,0.147,0,0.142,0.427,0.0214,2.38,1.06,1.21,0.412,0.482,0,2.57,1.97,0.519,5.09,0.91,2.24,0.124,0.766,0.276,1.72,2.39,0.22,6.84,0.0937,0,0.209,0,5.19,0.0373,4.56,0.215,0.363,0.359,0
2282_Unstim,I20,1.96,3.65,2.64,0.0134,1.46,0.0335,0.0388,0,0.0756,1.16,0,0.522,0.349,0.453,0.25,0.16,0,2.64,2.49,0.307,4.45,0.391,2.56,0,0.428,0.0652,0.0785,1.23,0.0755,5.69,0.912,0,0.117,0,3.55,0,2.19,0,0.159,0.32,0.00033527598
